"date","year","month","yday","trip_id","hull_num","area","effort_dur","sum_gt_catch","cpue_hr","mesh_size","mesh_bin","depth","start_lat","start_lon","bottomt","bottomt_avg","min_temp_c","mean_temp_c","max_temp_c","temp_variance","temp_deviation","mean_dpth_m","tri","sed"
2009-01-17,2009,1,17,"31043909011712",NA,"537",4.63,4,0.863930885529158,2,"SM",72,40.0775116666667,-70.5454283333333,12.2033448368311,11.0621967315674,13.5,14.02,14.5,0.05,0.22,125.31,2.15848255157471,61
2009-01-17,2009,1,17,"31043909011712",NA,"537",4.53,0,0,2,"SM",72,40.1362533333333,-70.8349733333333,12.7958922162652,12.3742484897375,13.3,14.07,14.5,0.07,0.26,122.9,0.809070348739624,31
2009-01-27,2009,1,27,"31043909012708",NA,"537",0.72,15,20.8333333333333,5,"SM",49,40.23602,-71.2976733333333,13.2141178697348,13.1828669160604,12.7,13.15,13.3,0.02,0.12,85.17,1.00114226341248,31
2009-01-27,2009,1,27,"31043909012708",NA,"537",0.83,15,18.0722891566265,5,"SM",49,40.181345,-71.3247883333333,13.1569872200489,12.9274880290031,12.7,13.09,13.2,0.02,0.12,84.7,0.529454529285431,50
2009-01-27,2009,1,27,"31043909012708",NA,"537",1,10,10,5,"SM",49,40.2296266666667,-71.3087483333333,13.1269570067525,13.099856570363,12.6,13.02,13.2,0.05,0.22,85.06,0.743290066719055,30
2009-01-27,2009,1,27,"31043909012708",NA,"537",0.75,0,0,5,"SM",50,40.178495,-71.3222416666667,13.1569872200489,12.9274880290031,12.1,12.8,13,0.04,0.19,85.51,0.540518581867218,50
2010-01-23,2010,1,23,"31043910012319",NA,"537",0.57,4,7.01754385964912,2.75,"SM",64,40.267265,-71.0095566666667,13.0024414882064,13.0009765997529,NA,NA,NA,NA,NA,NA,1.68285083770752,21
2010-02-12,2010,2,43,"31043910021215",NA,"537",0.37,0,0,2,"SM",72,40.1539183333333,-71.20088,10.6351817473769,10.8507644981146,11.5,11.83,12,0.02,0.12,133.26,0.478632718324661,20
2010-02-12,2010,2,43,"31043910021215",NA,"537",1.37,0,0,2,"SM",70,39.9508666666667,-71.5113066666667,10.4066591486335,10.8224433213472,11.4,12.22,12.9,0.11,0.33,130.1,3.08083438873291,61
2010-02-12,2010,2,43,"31043910021215",NA,"537",1.63,0,0,2,"SM",78,39.925425,-71.62259,11.2489700093865,11.0714743584394,12.1,13.08,13.2,0.03,0.18,143.39,2.62342262268066,61
2010-02-21,2010,2,52,"31043910022112",NA,"537",3.22,7,2.17391304347826,2,"SM",80,39.9955283333333,-71.3885233333333,9.90200507640839,8.90563677996397,12.3,12.64,13,0.06,0.24,147.92,2.65969181060791,61
2010-02-21,2010,2,52,"31043910022112",NA,"616",3.05,15,4.91803278688525,2,"SM",74,39.931245,-71.598465,10.759697265923,10.1258888617158,11.8,12.54,12.6,0.01,0.12,137.24,2.20963048934937,62
2010-02-21,2010,2,52,"31043910022112",NA,"537",3.8,35,9.21052631578947,2,"SM",80,39.9122233333333,-71.7670483333333,9.891750857234,9.89883115142584,12,12.53,12.7,0.02,0.14,150.43,3.02640557289124,61
2010-02-21,2010,2,52,"31043910022112",NA,"616",3.47,65,18.7319884726225,2,"SM",72,39.9350483333333,-71.530255,9.3343608006835,9.91079440712929,12.1,12.61,12.7,0.02,0.13,136.38,2.5863025188446,62
2010-02-21,2010,2,52,"31043910022112",NA,"616",2.35,35,14.8936170212766,2,"SM",64,39.9329133333333,-71.7915266666667,9.891750857234,9.52748192846775,11.7,12.58,12.7,0.01,0.11,113.21,1.39630174636841,60
2010-02-28,2010,2,58,"31043910022801",NA,"537",1.25,5,4,5,"SM",63,40.1909216666667,-71.201885,9.61708427220583,9.52333141118288,11.7,12.24,12.4,0.01,0.12,116.72,1.49457252025604,30
2010-03-05,2010,3,64,"31043910030600",NA,"537",2.45,6,2.44897959183673,2.75,"SM",53,39.9826916666667,-71.6855383333333,8.35728020220995,9.03503526002169,5.2,5.77,6.7,0.24,0.49,97.82,1.42913377285004,50
2010-03-05,2010,3,64,"31043910030600",NA,"537",2.33,0,0,2,"SM",53,40.0549383333333,-71.4908683333333,8.2320322394371,8.64439833909273,5.2,5.29,5.5,0.01,0.07,94.69,1.36890745162964,44
2010-03-05,2010,3,64,"31043910030600",NA,"537",3.3,6,1.81818181818182,2.75,"SM",55,39.9775916666667,-71.6995133333333,8.36826686561108,8.96862698346376,5.2,5.72,7.1,0.39,0.63,97.82,1.26681423187256,50
2010-03-09,2010,3,68,"31043910030920",NA,"537",2.7,0,0,2.75,"SM",55,40.0147033333333,-71.4930066666667,9.45374920964241,9.47938475757837,5.3,7.46,9.6,2.64,1.63,98.08,0.607141017913818,56
2010-03-09,2010,3,68,"31043910030920",NA,"537",2.67,60,22.4719101123596,2.75,"SM",103,39.9009583333333,-71.66711,10.7999816983938,10.4510940983891,12.1,12.52,12.7,0.02,0.13,186.83,3.07389378547668,62
2010-03-09,2010,3,68,"31043910030920",NA,"616",2.83,165,58.303886925795,2.75,"SM",110,39.9359083333333,-71.4888916666667,8.96447646617889,8.57359539717436,12.4,12.59,12.9,0.01,0.1,196.43,3.75974130630493,62
2010-03-09,2010,3,68,"31043910030920",NA,"537",3.1,50,16.1290322580645,2.75,"SM",114,39.8926966666667,-71.6598283333333,10.7941221445799,9.15735344588757,12,12.48,12.6,0.03,0.18,207.91,3.31900644302368,62
2010-03-09,2010,3,68,"31043910030920",NA,"616",3.27,50,15.2905198776758,2.75,"SM",118,39.929715,-71.50014,8.70665609836578,8.72594379633665,12.3,12.57,12.7,0.01,0.09,198.36,3.67485380172729,62
2010-03-17,2010,3,76,"31043910031721",NA,"537",2.43,8,3.29218106995885,2,"SM",82,39.9421966666667,-71.501155,8.5176854878664,9.15857418626547,NA,NA,NA,NA,NA,NA,3.44543600082397,63
2010-03-17,2010,3,76,"31043910031721",NA,"537",3.22,10,3.1055900621118,2,"SM",86,39.9225533333333,-71.6521316666667,10.1664174422622,9.97085483372211,NA,NA,NA,NA,NA,NA,2.54009985923767,62
2010-03-17,2010,3,76,"31043910031721",NA,"537",1.22,3,2.45901639344262,2,"SM",51,40.0469933333333,-71.5684783333333,8.11191138625145,8.43443099409342,NA,NA,NA,NA,NA,NA,0.517588257789612,39
2010-03-17,2010,3,76,"31043910031721",NA,"537",2.47,10,4.04858299595142,2,"SM",82,39.91793,-71.6642283333333,10.2110965400934,9.9571825414896,NA,NA,NA,NA,NA,NA,2.50777554512024,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.57,65,25.2918287937743,2,"SM",95,40.0748433333333,-70.4177816666667,10.0646076947451,10.0035706758499,NA,NA,NA,NA,NA,NA,3.30546593666077,51
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.42,35,14.4628099173554,2,"SM",116,40.0613,-71.0951316666667,9.56288339942694,8.99792475253344,NA,NA,NA,NA,NA,NA,2.49051213264465,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",3.05,4,1.31147540983607,2,"SM",114,40.0261483333333,-71.2379733333333,9.19006928801537,9.00549334287643,NA,NA,NA,NA,NA,NA,3.08028316497803,62
2010-03-19,2010,3,78,"31043910031922",NA,"537",1,12,12,2,"SM",114,40.059745,-71.0939216666667,9.50941497087479,8.92345958948135,NA,NA,NA,NA,NA,NA,2.49051213264465,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.12,0,0,2,"SM",73,40.1027066666667,-70.73523,9.89687796682119,9.71401105821133,NA,NA,NA,NA,NA,NA,1.2830091714859,51
2010-03-19,2010,3,78,"31043910031922",NA,"537",3.88,0,0,2,"SM",100,40.0303566666667,-70.6565616666667,8.89635915309191,9.18176825344563,NA,NA,NA,NA,NA,NA,2.71171426773071,62
2010-03-19,2010,3,78,"31043910031922",NA,"537",1.2,2,1.66666666666667,2,"SM",65,40.1269483333333,-70.4394366666667,9.61635182797909,9.77455978095531,NA,NA,NA,NA,NA,NA,1.99185276031494,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",1.03,5,4.85436893203883,2,"SM",75,40.0937616666667,-70.3323283333333,10.2345347553492,10.2589495629072,NA,NA,NA,NA,NA,NA,2.28659534454346,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.98,60,20.1342281879195,2,"SM",93,40.0572783333333,-70.244185,10.3883480429649,9.54359570145607,NA,NA,NA,NA,NA,NA,3.05433130264282,61
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.82,55,19.5035460992908,2,"SM",94,40.0753633333333,-70.4181816666667,10.1539658904076,10.1251564174891,NA,NA,NA,NA,NA,NA,3.30553603172302,51
2010-03-19,2010,3,78,"31043910031922",NA,"537",2.98,35,11.744966442953,2,"SM",98,40.0578133333333,-70.2405566666667,10.2565080821514,9.44691306352615,NA,NA,NA,NA,NA,NA,3.08789777755737,61
2010-04-02,2010,4,91,"31043910040202",NA,"537",1.37,3,2.18978102189781,5,"SM",74,40.1567566666667,-71.1282466666667,8.56749169528484,9.07312235981226,NA,NA,NA,NA,NA,NA,1.49880051612854,47
2010-04-02,2010,4,91,"31043910040202",NA,"537",1.07,15,14.018691588785,5,"SM",69,40.1537166666667,-71.1967733333333,8.53819392621517,8.78624837100506,NA,NA,NA,NA,NA,NA,0.697734355926514,21
2010-04-02,2010,4,91,"31043910040202",NA,"537",4.03,20,4.96277915632754,2,"SM",94,40.0818466666667,-70.9740016666667,9.73061312735081,9.7420880869031,NA,NA,NA,NA,NA,NA,2.92406702041626,61
2010-04-02,2010,4,91,"31043910040202",NA,"537",2.62,10,3.81679389312977,2,"SM",99,40.04138,-70.7624366666667,8.47813349962234,8.6234016045928,NA,NA,NA,NA,NA,NA,3.31611561775208,62
2010-04-02,2010,4,91,"31043910040202",NA,"537",2.03,2,0.985221674876847,5,"SM",71,40.1277966666667,-71.25467,7.90609455853701,8.03085422515869,NA,NA,NA,NA,NA,NA,1.64080727100372,51
2011-01-05,2011,1,5,"31043911010600",NA,"537",1.73,10,5.78034682080925,2.75,"SM",71,40.1107366666667,-70.7461133333333,12.54979095608,12.1816156581044,15.9,16.17,16.3,0.01,0.1,136.29,1.21686959266663,40
2011-01-05,2011,1,5,"31043911010600",NA,"537",1.18,3,2.54237288135593,2.75,"SM",71,40.0661083333333,-70.6134833333333,13.3488876074553,12.9348124712706,14.3,15.3,16,0.41,0.64,132.48,1.87355506420135,61
2011-01-05,2011,1,5,"31043911010600",NA,"537",1.72,0,0,2.75,"SM",0,40.0687816666667,-70.5496083333333,13.3488876074553,13.0710470974445,14.3,15.63,16,0.25,0.5,132.11,2.40446162223816,61
2011-01-05,2011,1,5,"31043911010600",NA,"537",1.95,20,10.2564102564103,3,"SM",99,40.037775,-70.76781,11.9403973594308,12.0749229490757,13.3,13.96,15.1,0.31,0.56,186.09,3.45120692253113,62
2011-01-10,2011,1,10,"31043911011100",NA,"537",2.43,10,4.11522633744856,2.75,"SM",64,40.2372966666667,-71.1030983333333,12.8435010910034,12.751213118434,14.5,15.7,16,0.05,0.21,122.79,1.62332010269165,21
2011-01-10,2011,1,10,"31043911011100",NA,"537",2.33,190,81.5450643776824,2.75,"SM",63,40.241325,-70.9354616666667,11.7697378546,12.0007019340992,15.1,15.69,16,0.04,0.2,122.53,0.799419522285461,21
2011-01-10,2011,1,10,"31043911011100",NA,"537",1.32,75,56.8181818181818,2.75,"SM",60,40.27712,-71.01593,12.2875759229064,12.6682027727365,14.9,15.75,15.9,0.03,0.17,114.78,1.67112421989441,20
2011-01-10,2011,1,10,"31043911011100",NA,"537",1.48,25,16.8918918918919,5,"SM",62,40.283945,-70.93181,11.7697378546,12.3342082053423,15.2,15.91,16,0.02,0.15,119.32,1.55186951160431,21
2011-01-30,2011,1,30,"31043911013023",NA,"537",1.2,4,3.33333333333333,2.5,"SM",59,40.183405,-71.23726,13.014893040061,12.9836420863867,8.3,9.55,10.6,0.49,0.7,111.08,1.91019606590271,51
2011-01-30,2011,1,30,"31043911013023",NA,"537",1.27,15,11.8110236220472,2.5,"SM",65,40.1324183333333,-71.2644,13.014893040061,12.9125949963927,9.9,11.05,12.4,0.36,0.6,120.45,2.56688094139099,50
2011-01-30,2011,1,30,"31043911013023",NA,"537",1.12,5,4.46428571428571,2.5,"SM",95,40.0829883333333,-70.9600216666667,12.2634052634239,11.1976989135146,12,12.15,12.4,0.01,0.09,175.2,2.9824697971344,61
2011-01-30,2011,1,30,"31043911013023",NA,"537",2.48,5,2.01612903225806,3,"SM",108,40.05935,-70.87845,12.4260078817606,11.688192397356,12.3,13.21,13.8,0.18,0.43,202.27,2.41313791275024,62
2011-01-30,2011,1,30,"31043911013023",NA,"537",3.4,0,0,3,"SM",110,40.0447266666667,-70.783865,12.878658413887,11.8952299654484,12.1,12.99,13.8,0.37,0.61,197.64,3.54487156867981,62
2011-01-30,2011,1,30,"31043911013023",NA,"537",2.75,0,0,3,"SM",105,40.06247,-70.9260483333333,12.4260078817606,11.5453657731414,13.2,13.47,13.6,0.01,0.11,195.89,2.94789481163025,61
2011-02-07,2011,2,37,"31043911020702",NA,"537",0.98,0,0,2.75,"SM",62,40.2823833333333,-70.93129,12.699942022562,12.5798211693764,11.2,11.57,12.1,0.05,0.23,117.89,1.45820355415344,21
2011-02-07,2011,2,37,"31043911020702",NA,"537",1.25,25,20,2.75,"SM",65,40.2458266666667,-70.971065,12.7087313532829,12.6928617283702,12.9,13.41,13.6,0.02,0.15,122.16,0.830371737480164,21
2011-02-07,2011,2,37,"31043911020702",NA,"537",2.08,80,38.4615384615385,5,"SM",99,40.0497433333333,-70.806615,12.0509964376688,10.9931028261781,11.2,12.71,13.5,0.21,0.46,183.29,3.53848218917847,62
2011-03-20,2011,3,79,"31043911032016",NA,"537",1.13,0,0,2.75,"SM",100,40.0446733333333,-70.7760683333333,11.6862392127514,11.61836604774,11.7,12.08,12.4,0.05,0.23,182.42,3.48114728927612,62
2011-03-20,2011,3,79,"31043911032016",NA,"537",1.48,0,0,2.75,"SM",84,40.0378833333333,-70.56674,11.90011292696,10.4059267044067,11.7,12.21,12.7,0.08,0.28,161.23,2.93297958374023,62
2011-03-20,2011,3,79,"31043911032016",NA,"537",1.12,8,7.14285714285714,2.75,"SM",80,40.0868833333333,-70.3535083333333,11.7829218506813,11.7868282198906,12.3,12.4,12.7,0.01,0.1,147.12,2.66620874404907,56
2011-03-20,2011,3,79,"31043911032016",NA,"537",1.8,4,2.22222222222222,2.75,"SM",85,40.0337266666667,-70.5952,11.9828791245818,11.8058717697859,10.9,11.94,12.4,0.23,0.48,161.78,2.65557718276978,62
2011-03-25,2011,3,84,"31043911032511",NA,"537",2.2,0,0,2.75,"SM",57,40.051305,-71.3833716666667,9.35120701789856,10.2213507592678,10.2,11.72,12.4,0.35,0.59,105.76,1.93096542358398,61
2011-03-25,2011,3,84,"31043911032511",NA,"616",2.2,0,0,2.75,"SM",62,39.9630716666667,-71.5536333333333,9.6551713719964,10.9848017916083,12.1,12.38,12.6,0.03,0.17,116.1,3.17168283462524,61
2011-03-29,2011,3,88,"31043911032914",NA,"537",1.07,45,42.0560747663551,2.75,"SM",83,40.0857916666667,-70.4304316666667,11.4965361580253,11.7492294162512,12.7,12.98,13.2,0.01,0.09,152.73,2.93486356735229,63
2011-03-29,2011,3,88,"31043911032914",NA,"537",1,0,0,2,"SM",55,40.16894,-71.2450716666667,10.0602130293846,10.020416893065,7,7.31,7.5,0.03,0.16,106.66,1.71434926986694,51
2011-03-29,2011,3,88,"31043911032914",NA,"537",0.47,10,21.2765957446809,2.75,"SM",72,40.09001,-70.4733633333333,12.3205359131098,11.554887548089,11.8,12.84,13,0.05,0.23,136.11,3.11418461799622,61
2011-03-29,2011,3,88,"31043911032914",NA,"537",0.95,75,78.9473684210526,2.75,"SM",83,40.0719333333333,-70.5152166666667,12.3205359131098,10.4376659542322,12.7,12.96,13.2,0.01,0.08,154.28,3.11979556083679,62
2011-03-29,2011,3,88,"31043911032914",NA,"537",1.43,10,6.99300699300699,3,"SM",79,40.0862916666667,-70.4137066666667,11.3515122011304,11.5424359962344,11.4,12.33,13.2,0.43,0.65,149.33,3.11597871780396,63
2011-03-29,2011,3,88,"31043911032914",NA,"537",1.2,0,0,3,"SM",67,40.1095,-70.3707233333333,11.3009735494852,10.8969084843993,10.9,12.01,12.6,0.12,0.34,126.57,2.28045892715454,61
2011-03-29,2011,3,88,"31043911032914",NA,"537",2.23,7,3.1390134529148,3,"SM",69,40.1231616666667,-70.5185,11.9748222380877,11.4152348488569,10.6,11.83,12.4,0.08,0.29,126.12,1.34160459041595,55
2011-04-07,2011,4,97,"31043911040712",NA,"537",1.07,0,0,2.75,"SM",84,40.104705,-70.9332833333333,12.1740470677614,12.1518295928836,12,12.13,12.3,0.01,0.08,160.98,1.31572115421295,61
2011-04-07,2011,4,97,"31043911040712",NA,"537",1.57,7,4.45859872611465,2.75,"SM",85,40.0428,-70.5870566666667,11.3764153048396,11.3925290778279,11.8,12.08,12.3,0.03,0.16,157.7,2.54188513755798,61
2011-04-07,2011,4,97,"31043911040712",NA,"537",2.17,4,1.84331797235023,2.75,"SM",93,40.03586,-70.6112166666667,11.0050660818815,11.1679128482938,12,12.2,12.3,0.01,0.11,179.14,2.75206756591797,62
2011-04-07,2011,4,97,"31043911040712",NA,"537",2,100,50,3,"SM",89,40.0746816666667,-70.502545,11.7235938683152,11.4271981045604,11.5,12.12,12.3,0.04,0.2,159.11,3.35637450218201,61
2012-02-08,2012,2,39,"31043912020814",NA,"537",1.63,2,1.22699386503067,2.25,"SM",60,40.3141433333333,-70.884285,11.9953306764364,10.8182928040624,NA,NA,NA,NA,NA,NA,1.5742689371109,31
2012-02-08,2012,2,39,"31043912020814",NA,"537",2.03,0,0,2.25,"SM",60,40.23768,-71.1251916666667,11.4796899408102,9.9332560300827,NA,NA,NA,NA,NA,NA,1.86914551258087,22
2012-02-08,2012,2,39,"31043912020814",NA,"537",2.1,0,0,2.25,"SM",58,40.1624283333333,-71.2583716666667,9.11609242111444,9.21204261481762,NA,NA,NA,NA,NA,NA,2.18656730651855,50
2012-02-08,2012,2,39,"31043912020814",NA,"537",2.97,0,0,2.25,"SM",57,40.091925,-71.3619966666667,9.28455459326506,10.185705140233,NA,NA,NA,NA,NA,NA,0.976475536823273,61
2012-02-08,2012,2,39,"31043912020814",NA,"537",1.67,0,0,2.25,"SM",55,40.029315,-71.425925,8.12949004769325,9.20252083986998,NA,NA,NA,NA,NA,NA,1.25265502929688,61
2012-02-08,2012,2,39,"31043912020814",NA,"537",1.17,0,0,2.25,"SM",79,39.9334983333333,-71.6110983333333,5.64577167481184,7.37629323452711,NA,NA,NA,NA,NA,NA,2.94014620780945,61
2022-12-12,2022,12,346,"31043922121223",NA,"613",5.33,0,0,5.5,"SM",44,40.12462,-71.54175,NA,NA,NA,NA,NA,NA,NA,NA,0.407587707042694,45
2012-06-17,2012,6,169,"31047312061708",NA,"539",2.15,0,0,1.88,"SM",12,41.41768,-71.4241866666667,14.1340678185225,13.7561265975237,14.9,15.94,17.4,0.69,0.83,30.66,1.56790626049042,11
2012-06-25,2012,6,177,"31047312062504",NA,"539",2.9,0,0,5.5,"SM",8,41.37327,-71.453305,11.7323831990361,12.5781121328473,14.5,15.7,16.6,0.49,0.7,26.49,1.79435002803802,11
2012-08-03,2012,8,216,"31047312080321",NA,"539",2.07,0,0,1.88,"SM",11,41.379495,-71.4540666666667,13.2273018658161,13.5937681272626,NA,NA,NA,NA,NA,NA,2.27333688735962,12
2012-09-17,2012,9,261,"31047312091718",NA,"611",2.42,0,0,5,"SM",17,41.2972266666667,-71.7192283333333,12.0026551187038,13.4848780855536,NA,NA,NA,NA,NA,NA,1.60659801959991,11
2013-08-03,2013,8,215,"31047313080317",NA,"611",2.5,0,0,5,"SM",15,41.2901766666667,-71.7419833333333,11.9440595805645,12.8591265678406,NA,NA,NA,NA,NA,NA,1.71816802024841,11
2014-05-27,2014,5,147,"31047314052713",NA,"539",2.53,0,0,1.88,"SM",6,41.3544133333333,-71.59698,9.0223395600915,8.89440596848726,10.93,12.21,13.5,0.39,0.63,13.21,2.14378190040588,12
2014-07-02,2014,7,183,"31047314070213",NA,"539",2,0,0,1.88,"SM",10,41.3675216666667,-71.45509,9.20691550523043,10.6676534414291,12.07,13.99,15.98,1.4,1.18,23.9,1.96398508548737,12
2016-07-23,2016,7,205,"31047316072309",NA,"539",1.03,0,0,5,"SM",17,41.2254283333333,-71.6170266666667,8.68834499269724,9.23963134735823,NA,NA,NA,NA,NA,NA,1.46989965438843,19
2016-09-01,2016,9,245,"31047316090108",NA,"539",1.63,0,0,2.25,"SM",25,41.059535,-71.46021,10.9743034243584,10.4737998694181,NA,NA,NA,NA,NA,NA,1.94764041900635,19
2016-10-13,2016,10,287,"31047316101308",NA,"539",1.42,0,0,5,"SM",28,40.964955,-71.42674,14.1465193703771,13.61159093678,18.69,18.86,18.93,0.01,0.08,55.15,0.308787614107132,51
2016-10-13,2016,10,287,"31047316101308",NA,"539",1.47,0,0,5,"SM",27,41.0236916666667,-71.537785,14.0000305250287,15.1619312167168,18.01,18.65,19.01,0.11,0.34,55.37,1.06034159660339,21
2016-10-31,2016,10,305,"31047316103109",NA,"611",1.47,0,0,5,"SM",18,41.2161716666667,-71.7445066666667,13.8366954624653,13.9973448961973,16.09,16.4,16.61,0.01,0.09,37.87,0.868238866329193,32
2018-09-14,2018,9,257,"31047318091410",NA,"539",1.88,0,0,3,"SM",18,41.26863,-71.6353033333333,13.7473372668028,16.2237311974168,NA,NA,NA,NA,NA,NA,1.19413948059082,11
2020-12-06,2020,12,341,"31047320120611",NA,"539",2.03,0,0,2.25,"SM",13,41.3657433333333,-71.4553033333333,13.0222174823284,12.458967871964,9.16,11.35,11.58,0.14,0.38,24.41,1.83400750160217,11
2020-12-07,2020,12,342,"31047320120710",NA,"539",2.02,0,0,2.25,"SM",12,41.3642066666667,-71.4564033333333,13.0852076858282,12.4755699411035,8.56,11.09,11.56,0.26,0.51,23.79,1.83400750160217,11
2022-01-08,2022,1,8,"31047322010811",NA,"611",2.75,0,0,2.25,"SM",11,41.3317283333333,-71.627325,NA,NA,NA,NA,NA,NA,NA,NA,1.13838350772858,15
2022-01-08,2022,1,8,"31047322010811",NA,"539",1.58,0,0,2.25,"SM",11,41.319315,-71.64848,NA,NA,NA,NA,NA,NA,NA,NA,1.56147110462189,24
2022-11-01,2022,10,304,"31098922110102",NA,"616",2.47,0,0,2.5,"SM",70,39.7997916666667,-72.0204866666667,NA,NA,NA,NA,NA,NA,NA,NA,4.43495750427246,42
2022-11-01,2022,10,304,"31098922110102",NA,"616",2.55,0,0,2.5,"SM",65,39.8696533333333,-71.95852,NA,NA,NA,NA,NA,NA,NA,NA,2.13496255874634,32
2022-11-01,2022,10,304,"31098922110102",NA,"616",2.15,0,0,2.5,"SM",65,39.9176666666667,-71.8270633333333,NA,NA,NA,NA,NA,NA,NA,NA,2.81529545783997,50
2022-11-01,2022,10,304,"31098922110102",NA,"616",3.8,0,0,2.5,"SM",65,39.9332133333333,-71.7197716666667,NA,NA,NA,NA,NA,NA,NA,NA,2.45337653160095,61
2022-11-22,2022,11,326,"31098922112209",NA,"537",3.42,0,0,2.5,"SM",56,39.957595,-71.70146,NA,NA,NA,NA,NA,NA,NA,NA,2.25192165374756,61
2022-11-22,2022,11,326,"31098922112209",NA,"616",4.77,7,1.46750524109015,2.5,"SM",63,39.98406,-71.4981233333333,NA,NA,NA,NA,NA,NA,NA,NA,2.0781033039093,61
2022-11-22,2022,11,326,"31098922112209",NA,"616",2.02,15,7.42574257425743,2.5,"SM",60,39.9513183333333,-71.7764216666667,NA,NA,NA,NA,NA,NA,NA,NA,1.73577129840851,52
2022-11-22,2022,11,326,"31098922112209",NA,"616",2.42,0,0,2.5,"SM",65,39.91206,-71.8756566666667,NA,NA,NA,NA,NA,NA,NA,NA,2.00943231582642,31
2022-11-22,2022,11,326,"31098922112209",NA,"537",1.98,0,0,2.5,"SM",65,39.930485,-71.711545,NA,NA,NA,NA,NA,NA,NA,NA,2.54267692565918,61
2022-11-22,2022,11,326,"31098922112209",NA,"616",3.78,15,3.96825396825397,2.5,"SM",65,39.9451216666667,-71.6059466666667,NA,NA,NA,NA,NA,NA,NA,NA,3.55324769020081,61
2022-11-22,2022,11,326,"31098922112209",NA,"537",4.42,5,1.13122171945701,2.5,"SM",60,39.918305,-71.8301766666667,NA,NA,NA,NA,NA,NA,NA,NA,2.77122616767883,50
2022-11-22,2022,11,326,"31098922112209",NA,"616",3.28,0,0,2.5,"SM",55,39.9641283333333,-71.5515383333333,NA,NA,NA,NA,NA,NA,NA,NA,3.09984230995178,61
2022-11-28,2022,11,332,"31098922112900",NA,"613",3.6,0,0,5,"SM",41,40.044835,-72.06486,NA,NA,NA,NA,NA,NA,NA,NA,0.92317146062851,29
2022-12-20,2022,12,353,"31098922122005",NA,"537",0.8,0,0,2.5,"SM",43,40.2987283333333,-71.6160683333333,NA,NA,NA,NA,NA,NA,NA,NA,0.0660130828619003,30
2022-12-20,2022,12,353,"31098922122005",NA,"613",4.02,0,0,5,"SM",47,40.1619366666667,-71.6294783333333,NA,NA,NA,NA,NA,NA,NA,NA,0.582899808883667,32
2022-12-20,2022,12,353,"31098922122005",NA,"613",1.42,0,0,5,"SM",42,40.055675,-71.8694766666667,NA,NA,NA,NA,NA,NA,NA,NA,0.981836318969727,31
2022-12-20,2022,12,353,"31098922122005",NA,"613",3.55,0,0,5,"SM",42,40.245545,-71.7089866666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0643653720617294,24
2022-12-20,2022,12,353,"31098922122005",NA,"537",2.38,0,0,5,"SM",42,40.3105466666667,-71.4855833333333,NA,NA,NA,NA,NA,NA,NA,NA,0.396712929010391,30
2022-12-27,2022,12,361,"31098922123111",NA,"537",5.03,0,0,2.5,"SM",45,40.2979916666667,-71.27726,NA,NA,NA,NA,NA,NA,NA,NA,0.719011962413788,21
2009-05-21,2009,5,141,"31099109052107",NA,"611",1.03,0,0,1.875,"SM",28,41.0470333333333,-71.6826,5.05395673960447,5.57741021364927,5.9,6.08,6.4,0.01,0.12,51.75,0.284695625305176,11
2009-08-11,2009,8,223,"31099109081108",NA,"611",2.03,15,7.38916256157635,3,"SM",10,41.31805,-71.6563333333333,12.6479384824634,11.3651844933629,16.8,17.73,18.6,0.34,0.58,24.6,1.60947442054749,23
2012-06-26,2012,6,178,"31099112062607",NA,"539",1.58,0,0,1.875,"SM",23,41.21495,-71.4924166666667,10.4007995948195,10.8373363539577,12.1,12.36,13.6,0.03,0.17,45.47,1.05666995048523,11
2012-06-26,2012,6,178,"31099112062607",NA,"539",1.05,0,0,1.875,"SM",25,41.2720833333333,-71.4518166666667,10.3348796144128,10.7848445177078,12.3,12.37,12.6,0,0.06,49.32,2.31251072883606,20
2008-01-15,2008,1,14,"32012708011504",NA,"537",1.7,15,8.82352941176471,2.5,"SM",85,40.096,-70.1364166666667,12.475814089179,12.5087740793824,11.4,12.07,12.4,0.07,0.27,153.62,2.13181042671204,20
2008-01-15,2008,1,14,"32012708011504",NA,"616",3.1,25,8.06451612903226,2.5,"SM",60,39.9459,-71.6917666666667,12.9475081712008,12.4948576390743,12.3,12.96,13.5,0.13,0.36,117.36,2.58126997947693,61
2008-01-15,2008,1,14,"32012708011504",NA,"616",2.7,25,9.25925925925926,2.5,"SM",63,39.9107333333333,-71.9085666666667,11.500198379159,11.6129947900772,11.1,12.81,13.3,0.14,0.37,114.83,2.07589721679688,30
2008-01-15,2008,1,14,"32012708011504",NA,"616",2.58,25,9.68992248062015,2.5,"SM",73,39.9227666666667,-71.7731,12.7973571047187,12.1972411349416,12.3,12.86,13.3,0.09,0.29,134.95,1.73149514198303,61
